
 1.00000  0.00000
 0.98671  0.00077
 0.97362  0.00176
 0.96072  0.00295
 0.94801  0.00430
 0.93549  0.00578
 0.92315  0.00735
 0.91099  0.00900
 0.89900  0.01068
 0.88719  0.01234
 0.87554  0.01401
 0.86406  0.01567
 0.85274  0.01733
 0.84158  0.01895
 0.83058  0.02055
 0.81973  0.02212
 0.80903  0.02365
 0.79848  0.02515
 0.78808  0.02661
 0.77781  0.02803
 0.76769  0.02941
 0.75770  0.03075
 0.74785  0.03204
 0.73814  0.03328
 0.72855  0.03448
 0.71909  0.03564
 0.70976  0.03674
 0.70055  0.03781
 0.69146  0.03883
 0.68249  0.03981
 0.67363  0.04074
 0.66490  0.04162
 0.65627  0.04245
 0.64776  0.04322
 0.63935  0.04392
 0.63106  0.04458
 0.62287  0.04518
 0.61478  0.04574
 0.60680  0.04625
 0.59891  0.04671
 0.59112  0.04711
 0.58344  0.04746
 0.57584  0.04778
 0.56834  0.04807
 0.56094  0.04832
 0.55362  0.04855
 0.54639  0.04876
 0.53925  0.04895
 0.53220  0.04913
 0.52523  0.04928
 0.51835  0.04942
 0.51155  0.04954
 0.50483  0.04964
 0.49819  0.04973
 0.49163  0.04981
 0.48514  0.04988
 0.47874  0.04993
 0.47240  0.04996
 0.46614  0.04999
 0.45996  0.05000
 0.45384  0.05000
 0.44780  0.05000
 0.44182  0.04997
 0.43591  0.04994
 0.43007  0.04990
 0.42430  0.04985
 0.41859  0.04979
 0.41295  0.04972
 0.40737  0.04965
 0.40185  0.04956
 0.39639  0.04947
 0.39099  0.04937
 0.38566  0.04926
 0.38038  0.04914
 0.37516  0.04902
 0.37000  0.04889
 0.36489  0.04876
 0.35984  0.04862
 0.35484  0.04847
 0.34990  0.04832
 0.34501  0.04816
 0.34017  0.04799
 0.33538  0.04783
 0.33065  0.04765
 0.32596  0.04747
 0.32133  0.04729
 0.31674  0.04710
 0.31220  0.04691
 0.30771  0.04671
 0.30326  0.04651
 0.29887  0.04631
 0.29451  0.04610
 0.29020  0.04589
 0.28594  0.04567
 0.28172  0.04546
 0.27754  0.04523
 0.27340  0.04501
 0.26931  0.04478
 0.26526  0.04455
 0.26125  0.04432
 0.25728  0.04408
 0.25334  0.04384
 0.24945  0.04360
 0.24560  0.04335
 0.24178  0.04310
 0.23800  0.04285
