
 1.00000  0.00025
 0.98671  0.00209
 0.97362  0.00391
 0.96072  0.00570
 0.94801  0.00747
 0.93549  0.00920
 0.92315  0.01092
 0.91099  0.01261
 0.89900  0.01427
 0.88719  0.01591
 0.87554  0.01752
 0.86406  0.01911
 0.85274  0.02068
 0.84158  0.02223
 0.83058  0.02376
 0.81973  0.02526
 0.80903  0.02674
 0.79848  0.02819
 0.78808  0.02960
 0.77781  0.03099
 0.76769  0.03234
 0.75770  0.03366
 0.74785  0.03495
 0.73814  0.03620
 0.72855  0.03741
 0.71909  0.03859
 0.70976  0.03973
 0.70055  0.04084
 0.69146  0.04192
 0.68249  0.04296
 0.67363  0.04396
 0.66490  0.04493
 0.65627  0.04587
 0.64776  0.04678
 0.63935  0.04765
 0.63106  0.04849
 0.62287  0.04929
 0.61478  0.05007
 0.60680  0.05081
 0.59891  0.05153
 0.59112  0.05221
 0.58344  0.05287
 0.57584  0.05349
 0.56834  0.05409
 0.56094  0.05465
 0.55362  0.05519
 0.54639  0.05569
 0.53925  0.05615
 0.53220  0.05659
 0.52523  0.05700
 0.51835  0.05738
 0.51155  0.05774
 0.50483  0.05806
 0.49819  0.05836
 0.49163  0.05862
 0.48514  0.05886
 0.47874  0.05908
 0.47240  0.05927
 0.46614  0.05943
 0.45996  0.05958
 0.45384  0.05970
 0.44780  0.05980
 0.44182  0.05989
 0.43591  0.05995
 0.43007  0.05999
 0.42430  0.06002
 0.41859  0.06003
 0.41295  0.06002
 0.40737  0.06000
 0.40185  0.05997
 0.39639  0.05992
 0.39099  0.05986
 0.38566  0.05978
 0.38038  0.05970
 0.37516  0.05960
 0.37000  0.05950
 0.36489  0.05938
 0.35984  0.05925
 0.35484  0.05911
 0.34990  0.05897
 0.34501  0.05881
 0.34017  0.05865
 0.33538  0.05848
 0.33065  0.05831
 0.32596  0.05812
 0.32133  0.05793
 0.31674  0.05773
 0.31220  0.05753
 0.30771  0.05731
 0.30326  0.05710
 0.29887  0.05687
 0.29451  0.05664
 0.29020  0.05641
 0.28594  0.05617
 0.28172  0.05592
 0.27754  0.05567
 0.27340  0.05542
 0.26931  0.05516
 0.26526  0.05489
 0.26125  0.05462
 0.25728  0.05435
 0.25334  0.05407
 0.24945  0.05379
 0.24560  0.05350
 0.24178  0.05321
 0.23800  0.05292
 0.23426  0.05262
 0.23056  0.05232
 0.22689  0.05201
 0.22326  0.05170
 0.21966  0.05139
 0.21610  0.05107
 0.21257  0.05075
 0.20907  0.05043
 0.20561  0.05010
 0.20218  0.04977
 0.19879  0.04944
 0.19542  0.04910
 0.19209  0.04877
 0.18879  0.04843
 0.18552  0.04808
 0.18228  0.04773
 0.17908  0.04739
 0.17590  0.04703
 0.17275  0.04668
 0.16963  0.04632
 0.16654  0.04596
 0.16348  0.04559
 0.16044  0.04523
 0.15743  0.04486
 0.15445  0.04449
 0.15150  0.04411
 0.14858  0.04374
 0.14568  0.04336
 0.14280  0.04297
 0.13996  0.04259
 0.13713  0.04220
 0.13434  0.04181
 0.13157  0.04142
 0.12882  0.04103
 0.12610  0.04063
 0.12340  0.04023
 0.12072  0.03982
 0.11807  0.03942
 0.11544  0.03901
 0.11283  0.03860
 0.11025  0.03818
 0.10769  0.03777
