NACA 65(2)-015
 1.00000  0.00000
 0.98671  0.00077
 0.97362  0.00180
 0.96072  0.00307
 0.94801  0.00452
 0.93549  0.00613
 0.92315  0.00787
 0.91099  0.00970
 0.89900  0.01160
 0.88719  0.01349
 0.87554  0.01541
 0.86406  0.01735
 0.85274  0.01929
 0.84158  0.02123
 0.83058  0.02316
 0.81973  0.02507
 0.80903  0.02697
 0.79848  0.02885
 0.78808  0.03070
 0.77781  0.03253
 0.76769  0.03432
 0.75770  0.03609
 0.74785  0.03782
 0.73814  0.03951
 0.72855  0.04116
 0.71909  0.04278
 0.70976  0.04436
 0.70055  0.04591
 0.69146  0.04742
 0.68249  0.04889
 0.67363  0.05032
 0.66490  0.05171
 0.65627  0.05306
 0.64776  0.05437
 0.63935  0.05563
 0.63106  0.05685
 0.62287  0.05803
 0.61478  0.05917
 0.60680  0.06027
 0.59891  0.06132
 0.59112  0.06234
 0.58344  0.06332
 0.57584  0.06425
 0.56834  0.06515
 0.56094  0.06600
 0.55362  0.06681
 0.54639  0.06758
 0.53925  0.06830
 0.53220  0.06899
 0.52523  0.06963
 0.51835  0.07024
 0.51155  0.07080
 0.50483  0.07132
 0.49819  0.07181
 0.49163  0.07225
 0.48514  0.07265
 0.47874  0.07301
 0.47240  0.07334
 0.46614  0.07364
 0.45996  0.07390
 0.45384  0.07414
 0.44780  0.07434
 0.44182  0.07451
 0.43591  0.07465
 0.43007  0.07477
 0.42430  0.07486
 0.41859  0.07493
 0.41295  0.07497
 0.40737  0.07499
 0.40185  0.07499
 0.39639  0.07496
 0.39099  0.07492
 0.38566  0.07485
 0.38038  0.07477
 0.37516  0.07467
 0.37000  0.07456
 0.36489  0.07443
 0.35984  0.07428
 0.35484  0.07413
 0.34990  0.07396
 0.34501  0.07378
 0.34017  0.07359
 0.33538  0.07339
 0.33065  0.07319
 0.32596  0.07297
 0.32133  0.07274
 0.31674  0.07250
 0.31220  0.07225
 0.30771  0.07199
 0.30326  0.07172
 0.29887  0.07145
 0.29451  0.07117
 0.29020  0.07088
 0.28594  0.07058
 0.28172  0.07027
 0.27754  0.06996
 0.27340  0.06964
 0.26931  0.06931
 0.26526  0.06898
 0.26125  0.06864
 0.25728  0.06830
 0.25334  0.06795
 0.24945  0.06759
 0.24560  0.06723
 0.24178  0.06686
