
 1.00000  0.00000
 0.98671  0.00088
 0.97362  0.00203
 0.96072  0.00342
 0.94801  0.00500
 0.93549  0.00673
 0.92315  0.00858
 0.91099  0.01052
 0.89900  0.01250
 0.88719  0.01446
 0.87554  0.01643
 0.86406  0.01840
 0.85274  0.02035
 0.84158  0.02228
 0.83058  0.02419
 0.81973  0.02606
 0.80903  0.02790
 0.79848  0.02970
 0.78808  0.03145
 0.77781  0.03316
 0.76769  0.03482
 0.75770  0.03644
 0.74785  0.03801
 0.73814  0.03953
 0.72855  0.04100
 0.71909  0.04241
 0.70976  0.04377
 0.70055  0.04507
 0.69146  0.04632
 0.68249  0.04750
 0.67363  0.04863
 0.66490  0.04969
 0.65627  0.05069
 0.64776  0.05163
 0.63935  0.05250
 0.63106  0.05331
 0.62287  0.05406
 0.61478  0.05475
 0.60680  0.05538
 0.59891  0.05595
 0.59112  0.05645
 0.58344  0.05689
 0.57584  0.05728
 0.56834  0.05764
 0.56094  0.05795
 0.55362  0.05823
 0.54639  0.05849
 0.53925  0.05873
 0.53220  0.05894
 0.52523  0.05913
 0.51835  0.05930
 0.51155  0.05945
 0.50483  0.05957
 0.49819  0.05968
 0.49163  0.05977
 0.48514  0.05985
 0.47874  0.05991
 0.47240  0.05996
 0.46614  0.05999
 0.45996  0.06000
 0.45384  0.06001
 0.44780  0.06000
 0.44182  0.05997
 0.43591  0.05994
 0.43007  0.05990
 0.42430  0.05984
 0.41859  0.05977
 0.41295  0.05969
 0.40737  0.05960
 0.40185  0.05951
 0.39639  0.05940
 0.39099  0.05928
 0.38566  0.05915
 0.38038  0.05901
 0.37516  0.05887
 0.37000  0.05872
 0.36489  0.05855
 0.35984  0.05839
 0.35484  0.05821
 0.34990  0.05803
 0.34501  0.05784
 0.34017  0.05764
 0.33538  0.05744
 0.33065  0.05723
 0.32596  0.05702
 0.32133  0.05680
 0.31674  0.05657
 0.31220  0.05634
 0.30771  0.05610
 0.30326  0.05586
 0.29887  0.05562
 0.29451  0.05537
 0.29020  0.05511
 0.28594  0.05485
 0.28172  0.05459
 0.27754  0.05432
 0.27340  0.05405
 0.26931  0.05377
 0.26526  0.05349
 0.26125  0.05321
 0.25728  0.05292
 0.25334  0.05263
 0.24945  0.05234
 0.24560  0.05204
 0.24178  0.05174
 0.23800  0.05144
 0.23426  0.05113
 0.23056  0.05082
 0.22689  0.05050
 0.22326  0.05019
 0.21966  0.04987
 0.21610  0.04955
 0.21257  0.04922
 0.20907  0.04889
 0.20561  0.04856
 0.20218  0.04823
 0.19879  0.04789
 0.19542  0.04755
